Entity,Code,Day,people_fully_vaccinated
Bureau of Prisons,,2021-03-09,28141
Bureau of Prisons,,2021-03-10,28645
Bureau of Prisons,,2021-03-11,29287
Bureau of Prisons,,2021-03-12,30234
Bureau of Prisons,,2021-03-13,30731
Bureau of Prisons,,2021-03-14,30731
Bureau of Prisons,,2021-03-15,30731
Bureau of Prisons,,2021-03-16,31012
Bureau of Prisons,,2021-03-17,31574
Bureau of Prisons,,2021-03-18,32726
Bureau of Prisons,,2021-03-19,33436
Bureau of Prisons,,2021-03-20,33865
Bureau of Prisons,,2021-03-21,34392
Bureau of Prisons,,2021-03-22,34393
Bureau of Prisons,,2021-03-23,34522
Bureau of Prisons,,2021-03-24,35059
Bureau of Prisons,,2021-03-25,37840
Bureau of Prisons,,2021-03-26,39430
Bureau of Prisons,,2021-03-27,40468
Bureau of Prisons,,2021-03-28,40573
Bureau of Prisons,,2021-03-29,40573
Bureau of Prisons,,2021-03-30,40656
Bureau of Prisons,,2021-03-31,40792
Bureau of Prisons,,2021-04-01,44151
Bureau of Prisons,,2021-04-02,46504
Bureau of Prisons,,2021-04-03,46850
Bureau of Prisons,,2021-04-04,46986
Bureau of Prisons,,2021-04-05,46986
Bureau of Prisons,,2021-04-06,47075
Bureau of Prisons,,2021-04-07,47560
Bureau of Prisons,,2021-04-08,50667
Bureau of Prisons,,2021-04-09,51946
Bureau of Prisons,,2021-04-10,53095
Bureau of Prisons,,2021-04-11,53264
Bureau of Prisons,,2021-04-12,53292
Bureau of Prisons,,2021-04-13,53398
Bureau of Prisons,,2021-04-14,54008
Bureau of Prisons,,2021-04-15,54074
Bureau of Prisons,,2021-04-16,55511
Bureau of Prisons,,2021-04-17,56070
Bureau of Prisons,,2021-04-18,56110
Bureau of Prisons,,2021-04-19,56110
Bureau of Prisons,,2021-04-20,56129
Bureau of Prisons,,2021-04-21,56407
Bureau of Prisons,,2021-04-22,57969
Bureau of Prisons,,2021-04-23,59234
Bureau of Prisons,,2021-04-24,60251
Bureau of Prisons,,2021-04-25,60470
Bureau of Prisons,,2021-04-26,60470
Bureau of Prisons,,2021-04-27,60476
Bureau of Prisons,,2021-04-28,61172
Bureau of Prisons,,2021-04-29,65097
Bureau of Prisons,,2021-04-30,67084
Bureau of Prisons,,2021-05-01,68757
Bureau of Prisons,,2021-05-02,69013
Bureau of Prisons,,2021-05-03,69013
Bureau of Prisons,,2021-05-04,69029
Bureau of Prisons,,2021-05-05,69650
Bureau of Prisons,,2021-05-06,71067
Bureau of Prisons,,2021-05-07,72847
Bureau of Prisons,,2021-05-08,72868
Bureau of Prisons,,2021-05-09,74088
Bureau of Prisons,,2021-05-10,74088
Bureau of Prisons,,2021-05-11,74103
Bureau of Prisons,,2021-05-12,74534
Bureau of Prisons,,2021-05-13,75854
Bureau of Prisons,,2021-05-14,75880
Bureau of Prisons,,2021-05-15,78516
Bureau of Prisons,,2021-05-16,78723
Bureau of Prisons,,2021-05-17,78724
Bureau of Prisons,,2021-05-18,78773
Bureau of Prisons,,2021-05-19,79649
Bureau of Prisons,,2021-05-20,80920
Bureau of Prisons,,2021-05-21,82347
Bureau of Prisons,,2021-05-22,82812
Bureau of Prisons,,2021-05-23,82812
Bureau of Prisons,,2021-05-24,83110
Bureau of Prisons,,2021-05-25,83119
Bureau of Prisons,,2021-05-26,83526
Bureau of Prisons,,2021-05-27,85190
Bureau of Prisons,,2021-05-28,86107
Bureau of Prisons,,2021-05-29,87094
Bureau of Prisons,,2021-05-30,87094
Bureau of Prisons,,2021-06-01,87331
Bureau of Prisons,,2021-06-02,87342
Bureau of Prisons,,2021-06-03,87594
Bureau of Prisons,,2021-06-04,88226
Bureau of Prisons,,2021-06-05,89468
Bureau of Prisons,,2021-06-06,89470
Bureau of Prisons,,2021-06-07,89470
Bureau of Prisons,,2021-06-08,89761
Bureau of Prisons,,2021-06-09,90035
Bureau of Prisons,,2021-06-10,90041
Bureau of Prisons,,2021-06-11,90554
Bureau of Prisons,,2021-06-12,91441
Bureau of Prisons,,2021-06-13,92668
Bureau of Prisons,,2021-06-14,92668
Bureau of Prisons,,2021-06-15,93125
Bureau of Prisons,,2021-06-16,93247
California,,2021-01-12,100089
California,,2021-01-13,133689
California,,2021-01-15,204374
California,,2021-01-19,260838
California,,2021-01-20,273276
California,,2021-01-21,293834
California,,2021-01-22,321839
California,,2021-01-23,341731
California,,2021-01-24,356382
California,,2021-01-25,371482
California,,2021-01-26,387563
California,,2021-01-27,417606
California,,2021-01-28,458585
California,,2021-01-29,487552
California,,2021-01-30,524350
California,,2021-01-31,558977
California,,2021-02-01,581985
California,,2021-02-02,592045
California,,2021-02-03,613845
California,,2021-02-04,625189
California,,2021-02-05,675027
California,,2021-02-06,727993
California,,2021-02-07,808832
California,,2021-02-08,847993
California,,2021-02-09,875340
California,,2021-02-10,928615
California,,2021-02-11,990128
California,,2021-02-12,1081040
California,,2021-02-13,1178577
California,,2021-02-14,1287390
California,,2021-02-16,1456222
California,,2021-02-17,1507829
California,,2021-02-18,1581541
California,,2021-02-19,1753917
California,,2021-02-20,1864867
California,,2021-02-21,1974488
California,,2021-02-22,2045420
California,,2021-02-23,2102729
California,,2021-02-24,2170406
California,,2021-02-25,2259934
California,,2021-02-26,2380502
California,,2021-02-27,2502426
California,,2021-02-28,2609341
California,,2021-03-01,2740495
California,,2021-03-02,2900991
California,,2021-03-03,2992863
California,,2021-03-04,3042381
California,,2021-03-05,3124031
California,,2021-03-06,3259014
California,,2021-03-07,3347266
California,,2021-03-08,3406971
California,,2021-03-09,3444791
California,,2021-03-10,3485179
California,,2021-03-11,3541495
California,,2021-03-12,3614744
California,,2021-03-13,3819191
California,,2021-03-14,3819878
California,,2021-03-15,4002159
California,,2021-03-16,4153287
California,,2021-03-17,4347379
California,,2021-03-18,4517256
California,,2021-03-19,4644718
California,,2021-03-20,4792324
California,,2021-03-21,4980526
California,,2021-03-22,5102480
California,,2021-03-23,5203432
California,,2021-03-24,5337045
California,,2021-03-25,5481297
California,,2021-03-26,5665179
California,,2021-03-27,5830902
California,,2021-03-28,5983249
California,,2021-03-29,6131336
California,,2021-03-30,6228491
California,,2021-03-31,6348325
California,,2021-04-01,6485628
California,,2021-04-02,6637438
California,,2021-04-03,6817086
California,,2021-04-04,7020160
California,,2021-04-05,7166145
California,,2021-04-06,7249897
California,,2021-04-07,7422738
California,,2021-04-08,7599559
California,,2021-04-09,7822226
California,,2021-04-10,8110488
California,,2021-04-11,8332396
California,,2021-04-12,8459357
California,,2021-04-13,8553174
California,,2021-04-14,8696655
California,,2021-04-15,8959332
California,,2021-04-16,9439183
California,,2021-04-17,9677332
California,,2021-04-18,9897558
California,,2021-04-19,10041634
California,,2021-04-20,10155836
California,,2021-04-21,10318378
California,,2021-04-22,10493528
California,,2021-04-23,10667085
California,,2021-04-24,10974104
California,,2021-04-25,11201869
California,,2021-04-26,11373056
California,,2021-04-27,11476524
California,,2021-04-28,11618186
California,,2021-04-29,11796688
California,,2021-04-30,11945441
California,,2021-05-01,12282199
California,,2021-05-02,12505853
California,,2021-05-03,12626301
California,,2021-05-04,12676173
California,,2021-05-05,12808631
California,,2021-05-06,13017480
California,,2021-05-07,13269518
California,,2021-05-08,13547291
California,,2021-05-09,13796992
California,,2021-05-10,14028824
California,,2021-05-11,14158881
California,,2021-05-12,14283807
California,,2021-05-13,14471012
California,,2021-05-14,14640733
California,,2021-05-15,14904046
California,,2021-05-16,15153888
California,,2021-05-17,15287883
California,,2021-05-18,15391309
California,,2021-05-19,15541344
California,,2021-05-20,15717779
California,,2021-05-21,15907632
California,,2021-05-22,16098049
California,,2021-05-23,16311760
California,,2021-05-24,16407037
California,,2021-05-25,16463950
California,,2021-05-26,16554884
California,,2021-05-27,16664687
California,,2021-05-28,16781651
California,,2021-05-29,16890534
California,,2021-05-30,17000672
California,,2021-06-01,17104505
California,,2021-06-02,17127972
California,,2021-06-03,17205248
California,,2021-06-04,17297403
California,,2021-06-05,17474418
California,,2021-06-06,17620231
California,,2021-06-07,17751394
California,,2021-06-08,17813406
California,,2021-06-09,17901818
California,,2021-06-10,17903416
California,,2021-06-11,18029751
California,,2021-06-12,18215706
California,,2021-06-13,18323566
California,,2021-06-14,18416581
California,,2021-06-15,18507541
California,,2021-06-16,18660531
Colorado,,2021-01-12,36425
Colorado,,2021-01-13,41271
Colorado,,2021-01-15,47021
Colorado,,2021-01-19,49897
Colorado,,2021-01-20,51460
Colorado,,2021-01-21,54474
Colorado,,2021-01-22,62086
Colorado,,2021-01-23,62086
Colorado,,2021-01-24,76902
Colorado,,2021-01-25,80467
Colorado,,2021-01-26,82946
Colorado,,2021-01-27,90200
Colorado,,2021-01-28,98663
Colorado,,2021-01-29,108507
Colorado,,2021-01-30,118770
Colorado,,2021-01-31,125078
Colorado,,2021-02-01,130738
Colorado,,2021-02-02,132752
Colorado,,2021-02-03,140610
Colorado,,2021-02-04,149829
Colorado,,2021-02-05,162511
Colorado,,2021-02-06,178975
Colorado,,2021-02-07,197523
Colorado,,2021-02-08,207951
Colorado,,2021-02-09,211328
Colorado,,2021-02-10,225626
Colorado,,2021-02-11,239804
Colorado,,2021-02-12,254037
Colorado,,2021-02-13,271661
Colorado,,2021-02-14,290991
Colorado,,2021-02-16,308992
Colorado,,2021-02-17,314557
Colorado,,2021-02-18,322769
Colorado,,2021-02-19,345623
Colorado,,2021-02-20,360392
Colorado,,2021-02-21,378242
Colorado,,2021-02-22,392378
Colorado,,2021-02-23,393198
Colorado,,2021-02-24,413202
Colorado,,2021-02-25,426398
Colorado,,2021-02-26,439201
Colorado,,2021-02-27,440259
Colorado,,2021-02-28,461947
Colorado,,2021-03-01,479652
Colorado,,2021-03-02,484943
Colorado,,2021-03-03,499168
Colorado,,2021-03-04,513386
Colorado,,2021-03-05,526521
Colorado,,2021-03-06,549441
Colorado,,2021-03-07,567922
Colorado,,2021-03-08,571975
Colorado,,2021-03-09,584872
Colorado,,2021-03-10,609417
Colorado,,2021-03-11,640244
Colorado,,2021-03-12,665380
Colorado,,2021-03-13,695032
Colorado,,2021-03-14,695186
Colorado,,2021-03-15,720482
Colorado,,2021-03-16,728689
Colorado,,2021-03-17,746744
Colorado,,2021-03-18,765933
Colorado,,2021-03-19,782902
Colorado,,2021-03-20,838000
Colorado,,2021-03-21,866707
Colorado,,2021-03-22,878386
Colorado,,2021-03-23,889795
Colorado,,2021-03-24,900059
Colorado,,2021-03-25,912807
Colorado,,2021-03-26,927382
Colorado,,2021-03-27,946188
Colorado,,2021-03-28,966835
Colorado,,2021-03-29,976137
Colorado,,2021-03-30,991243
Colorado,,2021-03-31,1008589
Colorado,,2021-04-01,1028324
Colorado,,2021-04-02,1051000
Colorado,,2021-04-03,1081615
Colorado,,2021-04-04,1108570
Colorado,,2021-04-05,1118667
Colorado,,2021-04-06,1131482
Colorado,,2021-04-07,1156758
Colorado,,2021-04-08,1181330
Colorado,,2021-04-09,1207372
Colorado,,2021-04-10,1249516
Colorado,,2021-04-11,1285768
Colorado,,2021-04-12,1311847
Colorado,,2021-04-13,1333034
Colorado,,2021-04-14,1358993
Colorado,,2021-04-15,1379177
Colorado,,2021-04-16,1405861
Colorado,,2021-04-17,1441796
Colorado,,2021-04-18,1482555
Colorado,,2021-04-19,1510363
Colorado,,2021-04-20,1535815
Colorado,,2021-04-21,1561775
Colorado,,2021-04-22,1596141
Colorado,,2021-04-23,1636956
Colorado,,2021-04-24,1639963
Colorado,,2021-04-25,1727477
Colorado,,2021-04-26,1745232
Colorado,,2021-04-27,1767903
Colorado,,2021-04-28,1792395
Colorado,,2021-04-29,1824323
Colorado,,2021-04-30,1856500
Colorado,,2021-05-01,1901152
Colorado,,2021-05-02,1932846
Colorado,,2021-05-03,1948978
Colorado,,2021-05-04,1972476
Colorado,,2021-05-05,2003556
Colorado,,2021-05-06,2045903
Colorado,,2021-05-07,2088505
Colorado,,2021-05-08,2126931
Colorado,,2021-05-09,2172481
Colorado,,2021-05-10,2204647
Colorado,,2021-05-11,2230840
Colorado,,2021-05-12,2250378
Colorado,,2021-05-13,2271616
Colorado,,2021-05-14,2307952
Colorado,,2021-05-15,2335422
Colorado,,2021-05-16,2369139
Colorado,,2021-05-17,2380766
Colorado,,2021-05-18,2393650
Colorado,,2021-05-19,2415380
Colorado,,2021-05-20,2435657
Colorado,,2021-05-21,2436954
Colorado,,2021-05-22,2487412
Colorado,,2021-05-23,2504451
Colorado,,2021-05-24,2513029
Colorado,,2021-05-25,2526489
Colorado,,2021-05-26,2544297
Colorado,,2021-05-27,2559111
Colorado,,2021-05-28,2576105
Colorado,,2021-05-29,2591962
Colorado,,2021-05-30,2604913
Colorado,,2021-06-01,2616155
Colorado,,2021-06-02,2626500
Colorado,,2021-06-03,2637501
Colorado,,2021-06-04,2651999
Colorado,,2021-06-05,2652494
Colorado,,2021-06-06,2671305
Colorado,,2021-06-07,2687659
Colorado,,2021-06-08,2710559
Colorado,,2021-06-09,2710899
Colorado,,2021-06-10,2728692
Colorado,,2021-06-11,2748502
Colorado,,2021-06-12,2763327
Colorado,,2021-06-13,2777997
Colorado,,2021-06-14,2778686
Colorado,,2021-06-15,2794824
Colorado,,2021-06-16,2833756
Connecticut,,2021-01-12,4174
Connecticut,,2021-01-13,5268
Connecticut,,2021-01-15,17162
Connecticut,,2021-01-19,23150
Connecticut,,2021-01-20,25018
Connecticut,,2021-01-21,28602
Connecticut,,2021-01-22,33149
Connecticut,,2021-01-23,37098
Connecticut,,2021-01-24,40506
Connecticut,,2021-01-25,42421
Connecticut,,2021-01-26,45190
Connecticut,,2021-01-27,51939
Connecticut,,2021-01-28,59437
Connecticut,,2021-01-29,67624
Connecticut,,2021-01-30,73706
Connecticut,,2021-01-31,79511
Connecticut,,2021-02-01,83855
Connecticut,,2021-02-02,86602
Connecticut,,2021-02-03,90574
Connecticut,,2021-02-04,97568
Connecticut,,2021-02-05,106224
Connecticut,,2021-02-06,115349
Connecticut,,2021-02-07,123198
Connecticut,,2021-02-08,127194
Connecticut,,2021-02-09,133196
Connecticut,,2021-02-10,142918
Connecticut,,2021-02-11,154639
Connecticut,,2021-02-12,167894
Connecticut,,2021-02-13,183146
Connecticut,,2021-02-14,191978
Connecticut,,2021-02-16,206920
Connecticut,,2021-02-17,218777
Connecticut,,2021-02-18,231795
Connecticut,,2021-02-19,253770
Connecticut,,2021-02-20,265343
Connecticut,,2021-02-21,270792
Connecticut,,2021-02-22,277754
Connecticut,,2021-02-23,280425
Connecticut,,2021-02-24,283844
Connecticut,,2021-02-25,286522
Connecticut,,2021-02-26,291338
Connecticut,,2021-02-27,296178
Connecticut,,2021-02-28,301151
Connecticut,,2021-03-01,306075
Connecticut,,2021-03-02,307686
Connecticut,,2021-03-03,311505
Connecticut,,2021-03-04,314508
Connecticut,,2021-03-05,318025
Connecticut,,2021-03-06,321484
Connecticut,,2021-03-07,325922
Connecticut,,2021-03-08,340912
Connecticut,,2021-03-09,345611
Connecticut,,2021-03-10,354352
Connecticut,,2021-03-11,362671
Connecticut,,2021-03-12,374997
Connecticut,,2021-03-13,496388
Connecticut,,2021-03-14,496443
Connecticut,,2021-03-15,509812
Connecticut,,2021-03-16,517141
Connecticut,,2021-03-17,528525
Connecticut,,2021-03-18,543501
Connecticut,,2021-03-19,559558
Connecticut,,2021-03-20,574848
Connecticut,,2021-03-21,589228
Connecticut,,2021-03-22,603624
Connecticut,,2021-03-23,608492
Connecticut,,2021-03-24,618348
Connecticut,,2021-03-25,632200
Connecticut,,2021-03-26,646279
Connecticut,,2021-03-27,664680
Connecticut,,2021-03-28,682603
Connecticut,,2021-03-29,697784
Connecticut,,2021-03-30,713132
Connecticut,,2021-03-31,725544
Connecticut,,2021-04-01,743564
Connecticut,,2021-04-02,765639
Connecticut,,2021-04-03,795034
Connecticut,,2021-04-04,816983
Connecticut,,2021-04-05,839506
Connecticut,,2021-04-06,843076
Connecticut,,2021-04-07,862554
Connecticut,,2021-04-08,887812
Connecticut,,2021-04-09,919764
Connecticut,,2021-04-10,944060
Connecticut,,2021-04-11,974687
Connecticut,,2021-04-12,1001744
Connecticut,,2021-04-13,1020173
Connecticut,,2021-04-14,1040433
Connecticut,,2021-04-15,1058759
Connecticut,,2021-04-16,1083206
Connecticut,,2021-04-17,1104482
Connecticut,,2021-04-18,1127897
Connecticut,,2021-04-19,1147703
Connecticut,,2021-04-20,1159600
Connecticut,,2021-04-21,1177610
Connecticut,,2021-04-22,1200180
Connecticut,,2021-04-23,1223146
Connecticut,,2021-04-24,1250211
Connecticut,,2021-04-25,1278901
Connecticut,,2021-04-26,1298869
Connecticut,,2021-04-27,1306500
Connecticut,,2021-04-28,1327319
Connecticut,,2021-04-29,1350870
Connecticut,,2021-04-30,1372774
Connecticut,,2021-05-01,1402619
Connecticut,,2021-05-02,1425477
Connecticut,,2021-05-03,1437969
Connecticut,,2021-05-04,1447776
Connecticut,,2021-05-05,1467107
Connecticut,,2021-05-06,1493571
Connecticut,,2021-05-07,1522810
Connecticut,,2021-05-08,1553340
Connecticut,,2021-05-09,1581885
Connecticut,,2021-05-10,1604622
Connecticut,,2021-05-11,1620658
Connecticut,,2021-05-12,1636981
Connecticut,,2021-05-13,1656431
Connecticut,,2021-05-14,1676325
Connecticut,,2021-05-15,1698193
Connecticut,,2021-05-16,1719771
Connecticut,,2021-05-17,1737243
Connecticut,,2021-05-18,1745551
Connecticut,,2021-05-19,1757184
Connecticut,,2021-05-20,1775334
Connecticut,,2021-05-21,1793724
Connecticut,,2021-05-22,1814854
Connecticut,,2021-05-23,1816180
Connecticut,,2021-05-24,1840832
Connecticut,,2021-05-25,1846899
Connecticut,,2021-05-26,1855397
Connecticut,,2021-05-27,1868188
Connecticut,,2021-05-28,1882829
Connecticut,,2021-05-29,1893039
Connecticut,,2021-05-30,1902655
Connecticut,,2021-06-01,1913791
Connecticut,,2021-06-02,1915836
Connecticut,,2021-06-03,1922629
Connecticut,,2021-06-04,1930105
Connecticut,,2021-06-05,1930551
Connecticut,,2021-06-06,1954006
Connecticut,,2021-06-07,1969483
Connecticut,,2021-06-08,1977831
Connecticut,,2021-06-09,1987048
Connecticut,,2021-06-10,1999526
Connecticut,,2021-06-11,1999786
Connecticut,,2021-06-12,2016147
Connecticut,,2021-06-13,2027759
Connecticut,,2021-06-14,2037700
Connecticut,,2021-06-15,2052314
Connecticut,,2021-06-16,2064217
Delaware,,2021-01-12,2784
Delaware,,2021-01-13,4050
Delaware,,2021-01-15,5354
Delaware,,2021-01-19,6768
Delaware,,2021-01-20,6919
Delaware,,2021-01-21,7355
Delaware,,2021-01-22,8847
Delaware,,2021-01-23,10448
Delaware,,2021-01-24,11464
Delaware,,2021-01-25,11647
Delaware,,2021-01-26,11724
Delaware,,2021-01-27,12352
Delaware,,2021-01-28,13121
Delaware,,2021-01-29,14210
Delaware,,2021-01-30,14956
Delaware,,2021-01-31,16397
Delaware,,2021-02-01,17628
Delaware,,2021-02-02,18040
Delaware,,2021-02-03,18568
Delaware,,2021-02-04,20394
Delaware,,2021-02-05,21264
Delaware,,2021-02-06,22791
Delaware,,2021-02-07,24245
Delaware,,2021-02-08,25179
Delaware,,2021-02-09,25405
Delaware,,2021-02-10,26054
Delaware,,2021-02-11,26864
Delaware,,2021-02-12,27742
Delaware,,2021-02-13,29423
Delaware,,2021-02-14,31095
Delaware,,2021-02-16,34002
Delaware,,2021-02-17,35601
Delaware,,2021-02-18,37499
Delaware,,2021-02-19,43614
Delaware,,2021-02-20,46527
Delaware,,2021-02-21,46803
Delaware,,2021-02-22,46587
Delaware,,2021-02-23,48778
Delaware,,2021-02-24,51176
Delaware,,2021-02-25,54950
Delaware,,2021-02-26,59922
Delaware,,2021-02-27,65740
Delaware,,2021-02-28,69293
Delaware,,2021-03-01,73675
Delaware,,2021-03-02,73766
Delaware,,2021-03-03,81275
Delaware,,2021-03-04,84956
Delaware,,2021-03-05,89355
Delaware,,2021-03-06,93706
Delaware,,2021-03-07,97981
Delaware,,2021-03-08,100543
Delaware,,2021-03-09,103622
Delaware,,2021-03-10,103844
Delaware,,2021-03-11,108208
Delaware,,2021-03-12,111344
Delaware,,2021-03-13,115412
Delaware,,2021-03-14,115574
Delaware,,2021-03-15,120782
Delaware,,2021-03-16,122819
Delaware,,2021-03-17,124533
Delaware,,2021-03-18,125907
Delaware,,2021-03-19,127182
Delaware,,2021-03-20,129418
Delaware,,2021-03-21,131496
Delaware,,2021-03-22,133398
Delaware,,2021-03-23,133611
Delaware,,2021-03-24,135570
Delaware,,2021-03-25,138495
Delaware,,2021-03-26,142013
Delaware,,2021-03-27,146193
Delaware,,2021-03-28,149897
Delaware,,2021-03-29,152901
Delaware,,2021-03-30,155441
Delaware,,2021-03-31,159773
Delaware,,2021-04-01,163586
Delaware,,2021-04-02,167682
Delaware,,2021-04-03,172112
Delaware,,2021-04-04,176030
Delaware,,2021-04-05,178080
Delaware,,2021-04-06,178965
Delaware,,2021-04-07,183714
Delaware,,2021-04-08,187560
Delaware,,2021-04-09,193963
Delaware,,2021-04-10,201012
Delaware,,2021-04-11,209192
Delaware,,2021-04-12,212392
Delaware,,2021-04-13,215263
Delaware,,2021-04-14,222121
Delaware,,2021-04-15,229230
Delaware,,2021-04-16,236291
Delaware,,2021-04-17,242893
Delaware,,2021-04-18,249397
Delaware,,2021-04-19,254251
Delaware,,2021-04-20,256292
Delaware,,2021-04-21,262007
Delaware,,2021-04-22,268625
Delaware,,2021-04-23,275559
Delaware,,2021-04-24,282486
Delaware,,2021-04-25,290409
Delaware,,2021-04-26,294332
Delaware,,2021-04-27,297377
Delaware,,2021-04-28,304057
Delaware,,2021-04-29,309366
Delaware,,2021-04-30,316204
Delaware,,2021-05-01,323760
Delaware,,2021-05-02,330159
Delaware,,2021-05-03,331610
Delaware,,2021-05-04,334001
Delaware,,2021-05-05,338706
Delaware,,2021-05-06,338973
Delaware,,2021-05-07,348871
Delaware,,2021-05-08,353410
Delaware,,2021-05-09,358385
Delaware,,2021-05-10,362306
Delaware,,2021-05-11,365865
Delaware,,2021-05-12,368580
Delaware,,2021-05-13,372385
Delaware,,2021-05-14,375104
Delaware,,2021-05-15,377646
Delaware,,2021-05-16,381626
Delaware,,2021-05-17,384270
Delaware,,2021-05-18,385329
Delaware,,2021-05-19,387630
Delaware,,2021-05-20,389174
Delaware,,2021-05-21,392182
Delaware,,2021-05-22,396604
Delaware,,2021-05-23,401016
Delaware,,2021-05-24,402644
Delaware,,2021-05-25,404308
Delaware,,2021-05-26,406452
Delaware,,2021-05-27,409468
Delaware,,2021-05-28,414617
Delaware,,2021-05-29,418242
Delaware,,2021-05-30,420714
Delaware,,2021-06-01,422890
Delaware,,2021-06-02,423468
Delaware,,2021-06-03,425004
Delaware,,2021-06-04,427746
Delaware,,2021-06-05,427919
Delaware,,2021-06-06,433427
Delaware,,2021-06-07,435574
Delaware,,2021-06-08,437068
Delaware,,2021-06-09,437636
Delaware,,2021-06-10,438882
Delaware,,2021-06-11,441638
Delaware,,2021-06-12,444941
Delaware,,2021-06-13,447739
Delaware,,2021-06-14,450620
Delaware,,2021-06-15,453498
Delaware,,2021-06-16,453639
Dept of Defense,,2021-01-12,8383
Dept of Defense,,2021-01-13,8383
Dept of Defense,,2021-01-15,17946
Dept of Defense,,2021-01-19,21753
Dept of Defense,,2021-01-20,22157
Dept of Defense,,2021-01-21,25429
Dept of Defense,,2021-01-22,28602
Dept of Defense,,2021-01-23,31730
